objno_deep2,z_pred
11013886,0.43765937668443305
13036008,0.6705427348551458
13018682,0.7705911929829666
13005066,0.3960165398557131
12020127,1.281248498771392
11020588,0.7634665768373559
13041286,0.8807148737033983
13100543,0.9618741582160828
11045209,0.7841757484079845
14033631,0.5941895035447957
12027702,0.4790530357423462
14022469,1.3147084300271608
13010199,0.6015205828392793
13016870,1.1268649108124082
13017686,1.207503724226935
13003318,1.1463148368237497
11014349,1.2821666191141774
11026450,0.4819457104567818
13049736,0.7255463635450274
11021002,0.5829760838155726
12024928,0.4961344817768131
13027875,0.4005278221192308
14034709,0.7534259432655527
11034271,0.7906326693041298
13058765,0.5444100520792056
12018990,0.8253694669060205
13058693,0.5562373770868395
12015966,1.2390250057096979
13033835,0.9506770722994508
14028474,0.4757062224258004
12019745,0.7518957129443398
11015228,0.6005374537104251
14022899,0.4298205887382962
12015949,1.1966930381946046
11027975,0.7545842051690346
14006713,0.577065094841818
13033172,0.6209962671112309
13051879,1.485394225995073
13064904,0.5943728312935106
13032467,1.0340434536532344
11041347,0.3473658704763776
12016731,0.42195034744525556
13031815,1.04265740554199
13048997,0.5047130793353484
11045934,0.9526826354510147
12017194,0.6154480419409165
11039139,0.6837557211068882
13035927,0.7313815908876797
11051236,0.5209044765270578
12020628,0.429018271436739
12004687,1.0033297703733473
